-6.283185307179586232e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.237104850884318541e-01,9.771262863717704306e-02,1.966164817584057645e-01,8.118801522124062878e-03,8.543825835371257962e-03,2.439521796913485252e-01,-1.655800350209690075e+00,-1.089499177854637985e-03,5.130264574377740860e-02,-4.587717216907243739e-02,1.260014906855790873e-01,-1.205760171108728185e-01,0.000000000000000000e+00
6.263683225242396846e-01,9.909568648301762817e-02,1.946267718397858004e-01,-7.326353450970882891e-03,3.938791892118861243e-02,2.559557663649052461e-01,-1.701881968545933654e+00,5.077361706114311840e-06,7.986845490606934994e-02,-7.623920964547621637e-02,1.976522435441248615e-01,-1.940229982835306177e-01,0.000000000000000000e+00
6.291181170070181405e-01,1.003956517036987267e-01,1.924759857119126283e-01,-2.260360108640693810e-02,7.923113552857109776e-02,2.461124618682283827e-01,-1.735066257684668711e+00,1.036186419996532482e-03,1.058581154669320928e-01,-1.111158509744494122e-01,2.682175199310807834e-01,-2.734752554385981305e-01,0.000000000000000000e+00
6.319491796385428017e-01,1.015607696435030793e-01,1.901370222016187661e-01,-3.770795025480790097e-02,1.267918851441709738e-01,2.165595275342908910e-01,-1.756208815025374292e+00,2.006609842865338632e-03,1.279268038904821936e-01,-1.516230953920356117e-01,3.361792236446087268e-01,-3.598755151461625612e-01,0.000000000000000000e+00
6.348447510428626428e-01,1.024669778337347625e-01,1.875357621873907921e-01,-5.262819447794596373e-02,1.821522031825431875e-01,1.659477946899043654e-01,-1.764042504542267409e+00,2.919025630097864081e-03,1.428536000188153909e-01,-2.006226009203528338e-01,3.980447562219168178e-01,-4.558137571234551766e-01,0.000000000000000000e+00
6.377683722834911473e-01,1.027840030404009453e-01,1.844660662244083371e-01,-6.733328708699280740e-02,2.456524315692124594e-01,9.071180509676395054e-02,-1.755342272185742791e+00,3.776010827531664504e-03,1.420665680988706103e-01,-2.659037989984708306e-01,4.446511633605803038e-01,-5.684883942601810514e-01,0.000000000000000000e+00
6.406131352356319031e-01,1.015128478806731904e-01,1.802992131807082676e-01,-8.172159573757549478e-02,3.090478407727985655e-01,2.731935324361695061e-04,-1.731285145223363298e+00,4.580044433784685384e-03,9.964064674499056862e-02,-3.710957085493614138e-01,4.483403467045600777e-01,-7.197954085089319776e-01,0.000000000000000000e+00
6.432685064716140433e-01,9.824705790842028219e-02,1.748418689132453796e-01,-9.568773033544733519e-02,3.227940570485607341e-01,-1.787737845592408340e-03,-1.745907228907050968e+00,5.333510308301466461e-03,5.114085347511732049e-03,-5.242861333893062969e-01,3.968587506061598269e-01,-9.160307986479571118e-01,0.000000000000000000e+00
6.458494520835682540e-01,9.486175565184881697e-02,1.693597321436929315e-01,-1.093516717936126731e-01,3.340208401193488497e-01,-6.138782289891945698e-04,-1.761195620798222672e+00,6.038700069183493280e-03,-9.268579314976278793e-02,-6.791183795953785740e-01,3.408973588710925151e-01,-1.112701531616234529e+00,0.000000000000000000e+00
6.483561617374482555e-01,9.138827039227419291e-02,1.638760678887197508e-01,-1.227184999128320131e-01,3.451814810774484488e-01,-1.206531543985487351e-03,-1.774602580953841713e+00,6.697815970843350349e-03,-1.929249304936184461e-01,-8.347631624670152073e-01,2.812933043375003828e-01,-1.308981397298135230e+00,0.000000000000000000e+00
6.507900910691990504e-01,8.785368066036693124e-02,1.584098805629351181e-01,-1.357944394950106604e-01,3.551453601733121634e-01,-9.109706315900316723e-04,-1.787652531484373419e+00,7.312973752927594794e-03,-2.948815632013164212e-01,-9.905306726764122605e-01,2.187919471129179949e-01,-1.504204182990648730e+00,0.000000000000000000e+00
6.531534305764900017e-01,8.428004272458276824e-02,1.529758214297013974e-01,-1.485863328423475960e-01,3.646041367055524729e-01,-1.033916603844694908e-03,-1.799730763300990466e+00,7.886205453205017216e-03,-3.979662541753789529e-01,-1.145879198157134571e+00,1.540182334149423071e-01,-1.697863685747456497e+00,0.000000000000000000e+00
6.554490281993279321e-01,8.068655422637600882e-02,1.475858337941123866e-01,-1.611015658356671210e-01,3.733521061843328992e-01,-9.818004170253523052e-04,-1.811225528168213916e+00,8.419462178230417357e-03,-5.016656145347397899e-01,-1.300357183169842612e+00,8.753171873106169176e-02,-1.889554516435643983e+00,0.000000000000000000e+00
6.576801661465448978e-01,7.708974776806315488e-02,1.422494913028087560e-01,-1.733478481495903667e-01,3.815625688850495245e-01,-9.998044762428762687e-04,-1.822065362350095530e+00,8.914616826585446130e-03,-6.055372139871003645e-01,-1.453593344536281418e+00,1.982803968621717206e-02,-2.078958598209597497e+00,0.000000000000000000e+00
6.598504715705608703e-01,7.350420396861311045e-02,1.369745972083259988e-01,-1.853331272080726011e-01,3.892435249053073920e-01,-9.959017410724299753e-04,-1.832350739479692958e+00,9.373466760375030737e-03,-7.091909873537417530e-01,-1.605276159584397178e+00,-4.864394049111152307e-02,-2.265823206447028060e+00,0.000000000000000000e+00
