-6.267700194502059396e-01,1.651346668151035535e-01,5.365550577908563545e-02,3.611468598761847365e-02,-1.019879704719146851e-01,-4.129278251369560282e-01
6.389228480372499686e-01,1.549645886445646936e-01,-4.732892568404958172e-02,1.896512001969192368e-02,-2.635269854641804077e-01,-5.006754310457415258e-01
5.941573150107337664e-01,1.441242681582782237e-01,-4.427758299485421573e-02,1.519828054891169886e-02,-2.488371720802220188e-01,-4.648280237241022017e-01
5.525336680660305477e-01,1.340361947381547014e-01,-4.140346478910551797e-02,1.004738110477961660e-02,-2.353464511736160225e-01,-4.320536485814588934e-01
5.138302572865006690e-01,1.246496625770800448e-01,-3.869921749300919700e-02,9.132741978162748492e-03,-2.212716281085289616e-01,-4.011403773554226837e-01
4.778412559587351671e-01,1.159170382534635974e-01,-3.615730970871432887e-02,8.317484907773658315e-03,-2.077328437560946872e-01,-3.724508944774340136e-01
4.443755092968910692e-01,1.077936534568662147e-01,-3.377013381075971016e-02,7.467594221441784322e-03,-1.947710966744834737e-01,-3.458906382267706858e-01
4.132554660038935679e-01,1.002376815772701157e-01,-3.153009158447191151e-02,5.791114252466041112e-03,-1.825747269594087119e-01,-3.216395662853944182e-01
3.843161885403440503e-01,9.321000450185978892e-02,-2.942966475914937999e-02,1.848308870029855347e-03,-1.716350113193779170e-01,-3.001394992089740921e-01
3.574044372779855983e-01,8.667407432102028353e-02,-2.746147183828636859e-02,-2.038436317778015081e-03,-1.615597367649529159e-01,-2.802431307301551655e-01
3.323778234510062490e-01,8.059577341549881146e-02,-2.561831285116901794e-02,-4.812498088571912080e-03,-1.515679731734983771e-01,-2.617331573872129225e-01
3.091040258318277778e-01,7.494327546894297143e-02,-2.389320367570885173e-02,-7.273637760236532912e-03,-1.421651485444356822e-01,-2.445208607917005450e-01
2.874600662391704198e-01,6.968690924601636527e-02,-2.227940149771443987e-02,-8.926920501118706941e-03,-1.330220036188320964e-01,-2.283900271973185458e-01
2.673316392605302183e-01,6.479902643993246114e-02,-2.077042283186469537e-02,-1.007721195457036978e-02,-1.242891835947654566e-01,-2.132564235365058958e-01
2.486124918897392733e-01,6.025387448395429918e-02,-1.936005536807176505e-02,-1.068676883093725230e-02,-1.159006320136598545e-01,-1.990429702526060884e-01
2.312038491117957839e-01,5.602747490925613638e-02,-1.804236474331946324e-02,-1.088384395389636189e-02,-1.078987476532426992e-01,-1.856779372947568729e-01
2.150138817928962109e-01,5.209750759427521360e-02,-1.681169718418374856e-02,-1.073576184944740816e-02,-1.002746525104377256e-01,-1.731309753246403071e-01
1.999572135429039110e-01,4.844320107135065973e-02,-1.566267882429202979e-02,-1.035001095009903220e-02,-9.305248942513544286e-02,-1.613661651078623915e-01
1.859544635050358052e-01,4.504522892213781715e-02,-1.459021237591068103e-02,-9.814463052781033717e-03,-8.623596468058575271e-02,-1.503659315761267379e-01
1.729318222912912539e-01,4.188561219397717722e-02,-1.358947172571983199e-02,-9.214979521265799500e-03,-7.983699096564170206e-02,-1.401053157007193517e-01
1.608206585220962603e-01,3.894762769728252888e-02,-1.265589493072509335e-02,-8.610044364663999375e-03,-7.385299053974433980e-02,-1.305550713168178723e-01
1.495571536458471795e-01,3.621572199300162470e-02,-1.178517600975437403e-02,-8.030846696838567222e-03,-6.827521061632375876e-02,-1.216740140294822192e-01
1.390819629102434951e-01,3.367543084448761798e-02,-1.097325585754162051e-02,-7.487026881804727252e-03,-6.308550531737781852e-02,-1.134161951623069015e-01
1.293399005343488228e-01,3.131330388595507386e-02,-1.021631255047117902e-02,-6.978876562038103734e-03,-5.826304203211109256e-02,-1.057352460100579178e-01
1.202796472901951075e-01,2.911683424708833706e-02,-9.510751264184519327e-03,-6.504421779370013652e-03,-5.378635010241046566e-02,-9.858782287315197290e-02
1.118534788472693026e-01,2.707439286802808612e-02,-8.853193982151692093e-03,-6.061512153236400802e-03,-4.963465578294632558e-02,-9.193394872588665778e-02
1.040170133640964251e-01,2.517516723903614334e-02,-8.240469139826969713e-03,-5.648114781215573220e-03,-4.578801561194277558e-02,-8.573687010763565708e-02
9.672897692990466145e-02,2.340910430318900864e-02,-7.669601320141867726e-03,-5.262323335004717717e-03,-4.222737511965655999e-02,-7.996277999624873400e-02
8.995098556734969220e-02,2.176685726741622515e-02,-7.137801091985931934e-03,-4.902350455386965747e-03,-3.893458632938094632e-02,-7.458056740404064855e-02
8.364734260572397051e-02,2.023973607613023529e-02,-6.642455063244788113e-03,-4.566520323199297314e-03,-3.589241265802158715e-02,-6.956158780282321874e-02
7.778485032397314258e-02,1.881966131202245096e-02,-6.181116203284480783e-03,-4.253261771990155329e-03,-3.308452304732934640e-02,-6.487945370342228235e-02
7.233263484513853536e-02,1.749912129969976096e-02,-5.751494475953376762e-03,-3.961101884818745041e-03,-3.049547776521535983e-02,-6.050984374703036184e-02
6.726198333929939155e-02,1.627113219944105113e-02,-5.351447812771462607e-03,-3.688660026783466793e-03,-2.811070783218287683e-02,-5.643032875611885685e-02
6.254619266140282186e-02,1.512920089004806366e-02,-4.978973446604225209e-03,-3.434642271879170122e-03,-2.591648965836560597e-02,-5.262021328079755089e-02
5.816042861414897486e-02,1.406729045142855392e-02,-4.632199618456281885e-03,-3.197836189518092967e-03,-2.389991617397835624e-02,-4.906039127510246345e-02
5.408159508485795020e-02,1.307978806895513345e-02,-4.309377663787965218e-03,-2.977105963113114290e-03,-2.204886548630242624e-02,-4.573321464183102703e-02
5.028821235945241108e-02,1.216147519273538292e-02,-4.008874479730844403e-03,-2.771387821979180190e-03,-2.035196788764208342e-02,-4.262237349197044167e-02
4.676030396676134765e-02,1.130749979555419928e-02,-3.729165370555987367e-03,-2.579685781890570049e-03,-1.879857185848635495e-02,-3.971278707734652441e-02
4.347929145263385725e-02,1.051335058344675909e-02,-3.468827265565862118e-03,-2.401067717521396683e-03,-1.737870954141112340e-02,-3.699050448215318587e-02
4.042789652617479607e-02,9.774833022527887674e-03,-3.226532301102621406e-03,-2.234661853698505750e-03,-1.608306197360991410e-02,-3.444261432685017527e-02
3.759005006008006577e-02,9.088047054856407750e-03,-3.001041756464871944e-03,-2.079653920660174283e-03,-1.490292409200942580e-02,-3.205716301639523896e-02
3.495080746378384506e-02,8.449366384753938600e-03,-2.791200332111660413e-03,-1.935285633528050463e-03,-1.383016899724453554e-02,-2.982308164127922198e-02
3.249626998219833779e-02,7.855419225124917609e-03,-2.595930757517175488e-03,-1.800856292106399383e-03,-1.285720973644030075e-02,-2.773012303261303269e-02
3.021351150442262712e-02,7.303070400937734449e-03,-2.414228715350009297e-03,-1.675732526096508027e-03,-1.197695370330783757e-02,-2.576881416351576790e-02
