-6.283185307179586232e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.121980974089621386e-01,9.206629285942882768e-02,1.881176827212337477e-01,2.840388514461535466e-02,2.990385172870285713e-02,3.537429690047260156e-01,-1.795206412545153007e+00,-3.811395899500376067e-03,1.794707631184892238e-01,-1.604954145036189828e-01,4.407914714959088043e-01,-4.218161228810340391e-01,0.000000000000000000e+00
6.212253907153317822e-01,9.624867201338768719e-02,1.809877352840131848e-01,-2.594891678179067282e-02,1.875638664256562560e-01,2.707724592453314982e-01,-1.880573217207079484e+00,6.478559846253726870e-05,2.646959588565878652e-01,-2.756881073914170255e-01,6.723538429372599712e-01,-6.833459914720854123e-01,0.000000000000000000e+00
6.310702659321389962e-01,9.816990262574751269e-02,1.713242842585726566e-01,-7.781106821195324375e-02,4.116629641722864275e-01,1.460468011134641309e-04,-1.844137760020806427e+00,3.189906610419636010e-03,2.870022735112737755e-01,-4.708917283385989361e-01,8.542507663696641274e-01,-1.038140221196986124e+00,0.000000000000000000e+00
6.398159672566742229e-01,8.332868809703158908e-02,1.504864797351531946e-01,-1.255075039136052950e-01,4.388757999619176675e-01,-5.103641269233211153e-03,-1.875607372535848638e+00,5.677599917737273516e-03,-1.281083961886155254e-01,-1.079459655354139569e+00,5.809125181411901595e-01,-1.788480569683939425e+00,0.000000000000000000e+00
6.471779146465399535e-01,6.820737071421639763e-02,1.307540713424196477e-01,-1.689737845951949091e-01,4.495300330012517720e-01,1.427254741655843012e-02,-1.914568073889440392e+00,7.626628451961424762e-03,-5.503741552231655731e-01,-1.665047581257897313e+00,2.779878010055166215e-01,-2.493409537486575012e+00,0.000000000000000000e+00
6.532875876818702299e-01,5.318652675744588859e-02,1.123150987254322025e-01,-2.085421599414095939e-01,4.953747188236938270e-01,-4.954779062286269325e-02,-1.904962333338771741e+00,9.122431117312762225e-03,-9.690529219246144521e-01,-2.219766799886362829e+00,-4.164995017584161019e-02,-3.147169771635135227e+00,0.000000000000000000e+00
6.585030061315272354e-01,3.943011371859858616e-02,9.570459731085599608e-02,-2.447540186218742086e-01,4.296595842132356902e-01,1.276591290153344105e-01,-2.024284091409301656e+00,1.023862491703934376e-02,-1.353598674561490522e+00,-2.720789130115025767e+00,-3.416510247866992311e-01,-3.732736779889815004e+00,0.000000000000000000e+00
6.638678513613106569e-01,3.024054280806758727e-02,8.234644894513840074e-02,-2.788207704825456656e-01,6.079197642918308109e-01,-1.938056253591781963e-01,-1.888393041218590973e+00,1.103841732759370219e-02,-1.619300963992274411e+00,-3.105850368101866543e+00,-5.203863494399461054e-01,-4.204764982654196181e+00,0.000000000000000000e+00
6.693248503654553039e-01,2.381830235953729530e-02,7.096321576624974037e-02,-3.108387945079345016e-01,4.874451783946385230e-01,1.378917213204411130e-01,-2.106438233201423316e+00,1.157590495641418887e-02,-1.813223911549433076e+00,-3.420806148336958064e+00,-6.258484710351774893e-01,-4.608181588851210542e+00,0.000000000000000000e+00
6.732462257225265700e-01,1.423299991689269510e-02,5.875932550591726755e-02,-3.393212729826446949e-01,6.459090936832059260e-01,-1.614894007672615095e-01,-1.971878678287690478e+00,1.189724883264502847e-02,-2.087161822806874678e+00,-3.782500020160262100e+00,-8.362188238727268352e-01,-5.033443019094403503e+00,0.000000000000000000e+00
6.768151820203227587e-01,5.600261698870259014e-03,4.765774803130923276e-02,-3.655809014737195217e-01,5.275321854396685106e-01,1.330705986025837728e-01,-2.153981230280043402e+00,1.204172569166977839e-02,-2.335141929371434610e+00,-4.110397490030797130e+00,-1.026344270451957641e+00,-5.419195148950263885e+00,0.000000000000000000e+00
6.793194430885549639e-01,-4.276543790564531211e-03,3.673229684856842148e-02,-3.890245080000830358e-01,6.608184639890635204e-01,-1.288896452839574935e-01,-2.030814892859245102e+00,1.204266005738652973e-02,-2.612962988412534493e+00,-4.445011912343037608e+00,-1.263569939544873177e+00,-5.794404961210688043e+00,0.000000000000000000e+00
6.811757286649239296e-01,-1.419252945920935691e-02,2.648769443124192671e-02,-4.101784878899110698e-01,5.583455239155686867e-01,1.090372986720770654e-01,-2.171390453888943473e+00,1.192824499870122866e-02,-2.889592829999253709e+00,-4.764279527357786037e+00,-1.510108414946242705e+00,-6.143763942410786605e+00,0.000000000000000000e+00
6.822587703583907759e-01,-2.452830411404026412e-02,1.677387164398563141e-02,-4.290186703776095456e-01,6.582250418061172947e-01,-9.662576690915161692e-02,-2.070367301533078574e+00,1.172226095854039633e-02,-3.174513094482990461e+00,-5.075005177010626589e+00,-1.777472003556935576e+00,-6.472046267936670816e+00,0.000000000000000000e+00
6.827406132129922867e-01,-3.490098287027862400e-02,7.715699362500451006e-03,-4.458103775568644789e-01,5.787593746852208731e-01,7.723574027043217383e-02,-2.169186257192776246e+00,1.144470258114942823e-02,-3.457908413382010160e+00,-5.371083009233281302e+00,-2.053056396181363041e+00,-6.775935026433916875e+00,0.000000000000000000e+00
6.826509903112077948e-01,-4.531124521389394422e-02,-7.111736510771946018e-04,-4.606694755824023990e-01,6.425747312377964038e-01,-6.222120355681862169e-02,-2.097653251460492640e+00,1.111232337127830878e-02,-3.739770713490806919e+00,-5.653156039845468328e+00,-2.336371530698035048e+00,-7.056555222638229097e+00,0.000000000000000000e+00
6.821275716977813763e-01,-5.551714535567259939e-02,-8.460673992324778056e-03,-4.738132301205711383e-01,5.904742304063772540e-01,4.372959176695494221e-02,-2.155319141872336530e+00,1.073910755732200226e-02,-4.014052274937844444e+00,-5.918145603543791822e+00,-2.619137983352192389e+00,-7.313059895129429222e+00,0.000000000000000000e+00
6.812546861168645718e-01,-6.541482188968533729e-02,-1.554036499170072250e-02,-4.853995737031251423e-01,6.206564500153729513e-01,-2.979474274485838237e-02,-2.115519964172069223e+00,1.033667786502583466e-02,-4.278256238345377049e+00,-6.165377063654538858e+00,-2.897491881439850925e+00,-7.546141420560045887e+00,0.000000000000000000e+00
